VISIT_AREA_NM,REVISIT_INTENTION,RCMDTN_INTENTION,X_COORD,Y_COORD,Total_value
오송역,65,65,127.4437687,36.70188576,130
오송역 A주차장,4,5,127.3299186,36.61960181,9
오송하이수산,5,5,127.3324069,36.62972095,10
오술차 사당역점,5,5,126.9811653,37.47594047,10
오술차 영통점,5,5,127.0759397,37.25144658,10
오스스,3,3,127.1946784,37.89259139,6
오스테리아 오르조 한남,5,5,127.0094926,37.53488536,10
오스테리아오라,5,5,126.9143539,37.55635252,10
오스테리아쟌니,5,4,127.0612374,37.54079124,9
오스틴스토리,5,5,127.2152748,37.28588238,10
오슬로우 이천대월점,5,5,127.494743,37.22836915,10
오승렬스시,3,3,126.8615804,37.30238165,6
오시리마트,5,5,127.0462936,37.5172529,10
오시리야주방,5,5,126.8965338,37.57735307,10
오실장 강남면옥 금촌점,5,5,126.7733505,37.75702159,10
오십이도칼국수 본점,3,4,126.6917094,37.34781444,7
오쏘파스타,5,5,127.0057104,37.58054454,10
오아시스,9,10,126.6880512,37.34053267,19
오아시스 방탈출,5,5,126.920103,37.5490873,10
오아시스 한남점,1,1,126.9979634,37.53659762,2
오얏꽃,7,7,126.9905546,37.57299037,14
오오오,5,5,126.706169,37.44359441,10
오오우키친,13,14,127.0179404,37.28140308,27
오오츄,9,9,127.2014743,37.29310415,18
오우,4,4,126.9200853,37.55827566,8
오우도,4,4,127.0497794,37.54535478,8
오우드,7,7,127.0604026,37.54102052,14
오우야 에스프레소바 마곡나루점,9,9,126.8257842,37.56863473,18
오월상점,5,5,126.9253926,37.56351392,10
오월의종 타임스퀘어점,12,12,126.9043906,37.51689548,24
오월의종 한남점,10,10,126.9990632,37.53711301,20
오월호텔AVE,3,3,127.6486524,37.30148875,6
오유알에스(OURS),4,4,126.8140317,37.28577707,8
오이도,46,47,126.6935936,37.3429619,93
오이도 빨강등대,47,48,126.6875106,37.34545535,95
오이도기념공원,5,5,126.690756,37.33480923,10
오이도명물등대빵,8,9,126.6869593,37.34259764,17
오이도명물등대빵 2호점,3,3,126.6915647,37.34786903,6
오이도선사유적공원,9,10,126.6961663,37.34303702,19
오이도역 수인분당선,3,3,126.7389231,37.36292924,6
오이도음식문화거리,4,5,126.6876671,37.34525844,9
오이도전통수산시장,10,10,126.6882097,37.34588158,20
오이도종합어시장,3,3,126.6888536,37.34518408,6
오이도해양단지,4,4,126.6899002,37.34426417,8
오이지,2,4,127.0001811,37.58184572,6
오이지 연남점,5,5,126.92565,37.55966052,10
오잇,3,3,126.9850903,37.54553462,6
오제제,33,34,126.9782579,37.5684225,67
오제제 명동점,3,3,126.9818085,37.56476505,6
오젤헤어,5,5,127.0055915,37.5653754,10
오죽이네,3,4,126.9908035,37.57375803,7
오즈의마법사테마공원,7,9,127.1926313,37.56473364,16
오지아뜰리에,5,5,126.6576742,37.37934404,10
오츠커피,5,5,126.9677521,37.54041348,10
오케이당구장,5,5,126.961664,37.39329096,10
오크우드프리미어 인천,12,13,126.6441992,37.38903167,25
오크우드프리미어 인천 오크레스토랑,3,3,126.6442663,37.38916883,6
오트렉,5,5,126.995408,37.56376085,10
오티주유소,3,3,128.1587123,36.94702046,6
오파에 을지로 하와이,1,1,126.9954509,37.5671459,2
오파토,7,9,126.9878245,37.54349867,16
오팔당,7,7,127.2552127,37.54090795,14
오패산나들길,3,4,127.0334927,37.63165849,7
오포케,4,4,127.0711367,37.54159929,8
오품채,4,4,127.078897,37.79568607,8
오프라벨 영통점,4,4,127.0813276,37.26718422,8
오픈원,4,4,126.9865621,37.57890771,8
오핀베이커리 양주점,14,15,126.9719464,37.71855486,29
오한수 우육면가 스타필드 하남점,5,5,127.2237408,37.54543532,10
오형제손짜장 의정부본점,2,2,127.0723792,37.73563191,4
오후,5,5,127.04334,37.54618624,10
옥구공원,9,9,126.7131891,37.35610114,18
"옥구공원, 옥구공원 반려견놀이터, 조각공원",5,5,126.7131891,37.35610114,10
옥녀봉,5,5,127.0375379,37.43904135,10
옥동식,4,5,126.5985284,37.45409981,9
옥두헌손두부,3,3,127.0294647,37.58712907,6
옥산휴게소 부산방향,3,3,127.3697872,36.65769725,6
옥상,2,2,126.9911206,37.57274534,4
옥상포차,5,5,127.0453153,37.27525698,10
옥소반 마곡나루점,4,4,126.8267344,37.56793696,8
옥소반 마곡본점,5,6,126.832715,37.56054841,11
옥수역 경의중앙선,5,5,127.0187446,37.5405119,10
옥이모깻잎떡볶이,4,3,127.0016392,37.58221322,7
옥정리젠시빌란트아파트,10,10,127.0946194,37.83089023,20
옥정중앙공원,5,5,127.096877,37.82436637,10
옥천 올갱이우렁촌,4,4,126.6573763,37.41352779,8
옥천고읍냉면,5,5,127.4635981,37.51971844,10
옥천냉면황해식당 본점,9,8,127.4578111,37.51974101,17
옥천레포츠공원,4,4,127.4568616,37.52059523,8
옥천순두부,4,4,127.4669481,37.53232908,8
옥천전통냉면 본점,3,4,127.4575322,37.51871289,7
옥천함흥냉면 본점,3,3,127.4615158,37.51993743,6
옥천휴게소 서울방향,5,5,127.5990837,36.29791526,10
옥희,5,5,126.9801761,37.47595112,10
온(잔치집),4,4,128.4220668,38.08124608,8
온기정,14,14,127.5550156,36.95733636,28
온누리교회,5,5,126.9851862,37.51809374,10
온누리쭈꾸미 팔당본점,3,4,127.2355518,37.55894891,7
온달집 본점,4,4,127.0217319,37.51758811,8
온달커피랩,5,5,127.0150959,37.55964963,10
온더레일,4,5,126.7573079,37.88742808,9
온더보더 광화문D타워점,2,3,126.9791039,37.57066252,5
온더보더 롯데월드몰점,2,3,127.1040705,37.51371679,5
온더보더 스타필드하남점,3,3,127.2236193,37.54528328,6
온더스팟 OTS한남점,3,4,127.0000181,37.53600659,7
온더홀,5,5,126.9625889,37.52476788,10
온릉,4,4,126.9514007,37.71951672,8
온블랙94,5,5,126.9223841,37.54827792,10
온새미로,5,5,127.0125848,37.28490972,10
온센 SFC광화문점,3,3,126.9782692,37.5684261,6
온센 강남점,3,4,127.0244549,37.50122893,7
온센 광명점,9,10,126.882622,37.4190189,19
온센 본점,4,3,126.6247703,37.47268641,7
온센 수원점,4,4,127.0339343,37.26588096,8
온소반,5,5,126.6857819,37.70707105,10
온양온천역 1호선,5,5,127.0031815,36.78054488,10
온온사,2,3,126.9924339,37.43636204,5
온유여월,8,8,127.0134196,37.28695679,16
온정리 닭갈비 금강막국수,4,5,127.3713925,37.7722179,9
온정리 닭갈비 금강막국수 본점,5,5,127.3714266,37.77225889,10
온정리금강막국수숯불닭갈비 가평점,6,6,127.4973793,37.83818926,12
온테이블,5,5,126.800159,37.67380229,10
온투,4,4,127.0273428,37.52478235,8
온플리크,3,2,126.9259105,37.5617483,5
온햇반,2,1,127.3533402,37.63495253,3
올댓워터펜션,4,4,127.5121733,37.74732968,8
올댓커피 더현대서울점,9,9,126.9283998,37.52579906,18
올댓커피 본점,4,5,126.7688491,37.65977451,9
올댓커피 에스프레소 바,1,1,126.7564347,37.66606359,2
올더여주 로컬푸드직매장,5,5,127.6539203,37.2999965,10
올더타임 광명소하점,5,5,126.8815798,37.44667184,10
올더타임 역삼점,4,4,127.0399038,37.49382206,8
올데이다이닝 - Food Exchange,5,5,129.067588,35.1526538,10
올드상해,10,10,126.952761,37.54176714,20
올드페리도넛,3,3,127.0030098,37.53959974,6
올드페리도넛 가로수길점,2,3,127.0212553,37.52040473,5
올라메히꼬,4,4,127.0117231,37.283688,8
올라올래,5,5,127.0149621,37.28557981,10
올라이트,3,3,126.9697619,37.57894965,6
올라펜션,4,4,127.4661753,37.81460304,8
올래홀,5,5,127.0035504,37.58160059,10
올리브그릴,5,5,127.0801635,37.39081562,10
올리브영 강남엔터식스점,3,3,127.0044164,37.50502191,6
올리브영 구리수택사거리점,4,4,127.1431358,37.59796237,8
올리브영 대학로점,6,6,126.9985282,37.58304403,12
올리브영 동교동점,4,4,126.9232913,37.55855169,8
올리브영 동탄타임테라스점,2,3,127.0689047,37.20276548,5
올리브영 명동 플래그십,3,2,126.9851726,37.56408617,5
올리브영 미사효성점,3,3,127.1902515,37.56715938,6
올리브영 범계 타운,8,8,126.9535765,37.39055256,16
올리브영 신촌타운점,3,1,126.937093,37.55636682,4
올리브영 종로2가점,5,5,126.9859911,37.56907599,10
올리브영 철산역점,4,4,126.8676476,37.47513172,8
올리브영 파주금촌점,3,4,126.7742977,37.76384551,7
올리브영 하남풍산점,4,4,127.207938,37.55142159,8
올리브영 홍대공항철도역점,3,3,126.9251216,37.55839609,6
올리브영 홍대정문점,5,5,126.9241456,37.55314175,10
올리브영 홍대중앙점,3,3,126.9214657,37.55108573,6
올리브영 회룡역점,3,5,127.0467627,37.72448272,8
올리코,5,5,126.7472995,37.67139979,10
올림선,3,3,127.035793,37.26270874,6
올림픽공원,141,143,127.1208128,37.52053406,284
올림픽공원 88잔디마당,37,37,127.1253167,37.51882828,74
올림픽공원 SK핸드볼경기장,3,3,127.1263142,37.51740003,6
올림픽공원 들꽃마루,10,10,127.1257237,37.51329929,20
올림픽공원 우리금융아트홀,2,2,127.1250145,37.51674548,4
올림픽공원 테니스경기장,5,5,127.1284284,37.51544437,10
올림픽공원역 9호선,4,4,127.1302529,37.51611632,8
올바른김밥,5,5,126.9269604,37.56220305,10
올빛 게스트하우스,10,10,126.9240293,37.5595739,20
올소올소 수원역점,5,5,127.0020067,37.26583715,10
올웨이즈온,5,5,126.9838146,37.4790079,10
올웨이즈옴므,1,1,126.9961849,37.53366392,2
올토갤러리카페도자기공방,5,5,126.9307551,37.41926953,10
올팥,4,4,127.0095649,37.39139112,8
옴 광화문점,3,3,126.9760749,37.57050878,6
옴레스토랑 광교점,4,4,127.0504835,37.29157722,8
옴브레카페,4,4,127.048249,37.73911839,8
옵스 인천롯데점,5,5,126.701572,37.44215749,10
옹기골만찬,17,18,127.32794,37.9698662,35
옹기꽃게장,5,5,126.2686521,33.31892784,10
옹달샘어린이공원,3,3,127.0809397,37.62062543,6
옹심이메밀칼국수&메밀막국수,4,4,127.0745638,37.05805144,8
옹진농협하나로마트 영흥점,4,4,126.4939411,37.26044146,8
와따가포차,5,5,127.038349,37.4836561,10
와룡공원,4,4,126.990122,37.59116878,8
와마트,5,5,126.7467702,37.42618708,10
와마트 화성점,4,4,126.8253868,37.20937866,8
와우리장작구이 백운호수점,4,4,127.0037483,37.37428911,8
와우신내떡 노량진점,9,9,126.9451316,37.51181634,18
와우정사,19,22,127.2767813,37.19417253,41
와우호텔,1,1,127.107782,37.5147298,2
와우힐즈게스트하우스,5,5,126.9266216,37.55216573,10
와이즈파크,5,5,126.9251408,37.55725724,10
와이키키,7,8,126.9883231,37.53910185,15
와이키키 비치펍,5,5,126.9932228,37.53487564,10
와인앤모어 AK광명점,3,4,126.8826497,37.41867654,7
와인앤모어 성수역점,5,5,127.0554581,37.54444224,10
와인앤모어 여의도점,9,9,126.9288826,37.52129885,18
와일드그라스,5,5,127.0948738,36.99710605,10
와플대학 대학로캠퍼스,5,5,127.002879,37.58180514,10
와플대학 모란역캠퍼스,3,3,127.1286886,37.43238543,6
와플대학 충남대캠퍼스,3,3,127.3503126,36.36286322,6
와플대학 홍대캠퍼스,4,4,126.9250129,37.5572932,8
와플샵 용산아이파크몰점,3,4,126.9647427,37.52977,7
와피 미아역점,3,3,127.0274499,37.62545766,6
완강정 압구정본점,5,5,127.0293922,37.52660639,10
완백부대찌개삼겹살 종각그랑서울점,1,1,126.9813904,37.5711116,2
완주혁신도시시외버스승강장,4,4,127.0562834,35.83296468,8
왓쇼이켄,4,4,128.9467287,35.1731997,8
왕김말이랑떡볶이,2,3,126.8842898,37.47966956,5
왕릉일가,10,10,126.8979037,37.62532839,20
왕방계곡,5,5,127.1152521,37.89567628,10
왕비집,4,4,126.9864498,37.56159777,8
왕세숫대야냉면돈까스,5,4,126.8543458,37.55549185,9
왕손이네,3,3,127.0782399,37.61906764,6
왕송호수,20,20,126.9476694,37.30765541,40
왕숙천,4,4,127.1510455,37.64277481,8
왕십리역 2호선,4,4,127.0371034,37.56126836,8
왕십리역 경의중앙선,13,13,127.0383329,37.56205814,26
왕십리역 수인분당선,5,5,127.0387838,37.56063983,10
왕장군주먹고기 신월점본점,4,4,126.8325623,37.53926844,8
외할머니집,2,2,127.318977,37.2422219,4
요거트아이스크림의정석,4,4,127.0433542,37.54727914,8
요거프레소 대부도점,5,5,126.5720119,37.2857477,10
요거프레소 양평국수점,4,3,127.4008229,37.51167159,7
요그앤오트,5,4,127.0578194,37.50596381,9
요로시 의정부점,3,4,127.0476398,37.74092238,7
요로코부,5,5,126.6423636,37.39343662,10
요미우돈교자,11,11,127.0122599,37.28393302,22
요비,5,5,127.0689014,37.54228267,10
요찌무,4,4,127.108681,37.50987977,8
욕쟁이할머니집,4,4,127.1661767,37.79626921,8
욜로,5,5,127.1298696,37.4319084,10
용담민물장어 본점,5,5,127.3239553,37.54168542,10
용두삼겹살쭈꾸미,2,2,127.0891871,37.55329732,4
용리단길,3,4,126.9722045,37.53145146,7
용문5일장,5,5,127.5942425,37.48401627,10
용문감성펜션,4,5,127.6022286,37.51603317,9
용문농협하나로마트 단월점,2,2,127.6734124,37.54172328,4
용문농협하나로마트 본점,14,14,127.5937578,37.48506386,28
용문막국수,5,4,127.5931772,37.4825548,9
용문사,56,57,127.5711691,37.55030611,113
용문산,8,10,127.5485971,37.5621503,18
용문산 백운봉 등산로,4,4,128.2597119,36.43992435,8
용문산관광지,18,18,127.5810914,37.54652041,36
용문산보리밥,5,5,127.5851011,37.54991354,10
용문산빵공장,10,11,127.6010385,37.51770426,21
용문산야영장,4,4,127.5798175,37.5472817,8
용문산자연휴양림,10,11,127.5190793,37.51630533,21
용문산중앙식당,12,13,127.5833027,37.54566978,25
용문역,7,7,127.5943851,37.48261,14
용문역 경의중앙선,3,3,127.5937953,37.48180207,6
용문천년시장,7,8,127.5942562,37.48403062,15
용문휴게소,4,4,127.5934933,37.49450762,8
용봉산,5,5,126.6491973,36.64365289,10
용비쉼터,4,4,127.030406,37.54630651,8
용산 국립중앙박물관,4,4,126.4558066,33.49335141,8
용산가족공원,39,38,126.9829983,37.52185093,77
용산공원 부분개방부지,30,32,126.9882023,37.520573,62
용산구청,3,3,126.9905756,37.53242563,6
용산기지 미군장교숙소 부지 입구,4,4,126.988145,37.52051417,8
용산마루,4,4,126.962627,37.52547337,8
용산역,356,360,126.9648241,37.53007636,716
용산역 1호선,10,10,126.9646296,37.52977357,20
용산역 경의중앙선,26,27,126.9647575,37.52960692,53
용산역광장,5,5,126.9655033,37.52905303,10
용산역사박물관,14,14,126.9658024,37.52566174,28
용산전자랜드신관,3,2,126.959288,37.53287129,5
용산전자상가 제2공영주차장,5,5,126.9630726,37.5326617,10
용산푸르지오파크타운2단지아파트 207동,12,13,126.9955745,37.52506925,25
용설호수캠핑장,12,12,127.4423762,37.05048665,24
용성통닭,40,41,127.0176265,37.27962538,81
용소폭포,10,10,127.4410871,38.01550205,20
용소폭포 세븐일레븐 편의점,5,5,127.4719618,37.9598118,10
용수양봉박물관&용수양봉카페,4,4,127.1046478,37.44917254,8
용암리 계곡,5,5,127.0259443,37.8405701,10
용암천,8,9,127.1344462,37.65775118,17
용양봉저정공원,5,4,129.2132068,35.19604352,9
용연,27,28,127.0183862,37.28788599,55
용용선생 방이점,4,4,127.108971,37.51411242,8
용용선생 송도점,5,5,126.643456,37.38452164,10
용용선생 영등포역점,5,5,126.9075391,37.51741516,10
용용선생 홍대점,5,5,126.9220283,37.55088878,10
용이네정육점식당,3,3,127.3240766,37.33813577,6
용인669프라이빗파크 카라반캠핑카주차장,3,3,127.140757,37.28498979,6
용인곤충테마파크,5,5,127.3659655,37.14617848,10
용인공용버스터미널 (2024년6월예정),3,5,127.2098772,37.23290003,8
용인농촌테마파크,5,7,127.2983292,37.17222468,12
용인대장금테마파크,5,5,127.3375794,37.12119169,10
용인보정동 고분군,3,3,127.0971741,37.2958992,6
용인스파랜드,4,3,127.1571111,37.23482713,7
용인시박물관,4,5,127.1572147,37.27387098,9
용인시장불타짬뽕,2,3,127.2022805,37.23699408,5
용인어린이상상의숲,7,7,127.1658031,37.24980325,14
용인에버스트리트,5,5,127.2229229,37.30047942,10
용인우렁각시,4,4,127.1713073,37.2414896,8
용인자연휴양림,9,9,127.2678463,37.31487489,18
용인조정경기장,2,2,127.1001324,37.24054398,4
용인휴게소 강릉방향,7,6,127.2423181,37.24555363,13
용인휴게소 서창방향,3,3,127.2383821,37.24833322,6
용주사,5,5,127.0050787,37.21217075,10
용추계곡,9,9,127.621509,36.77417434,18
용추골미궁순대 서수원점,5,5,126.9750251,37.28264434,10
용추폭포,5,5,127.4812215,37.8551365,10
용호낙지 강남점,4,4,127.0521791,37.50586913,8
용화반점,5,5,126.6353887,37.47200966,10
우가현,5,5,127.4663648,37.48514166,10
우기식당 육지점,5,5,127.0233807,37.50901023,10
우나기강,5,5,127.1019512,37.41577873,10
우나유,4,4,127.0266575,37.48738538,8
우동가조쿠,3,3,127.0428844,37.55680106,6
우동가조쿠 홍대점,3,3,126.9240894,37.55832696,6
우둠지제빵소,9,9,127.31509,38.06160635,18
우드앤브릭 재동점,8,8,126.984214,37.57954532,16
우드페커,6,6,127.3025001,37.3307342,12
우래옥,5,5,126.9987092,37.5681851,10
우래옥 본점,45,48,126.9987187,37.56821186,93
우렁쌈밥마당,4,5,127.5251197,37.80335713,9
우리농산물유통센터,5,5,127.0364238,37.52778384,10
우리돈까스,4,4,127.4193116,37.73778784,8
우리동네 온정복지관,5,5,127.0303339,37.55280453,10
우리동네감자탕,1,1,126.7473452,37.67697603,2
우리바다수산,4,4,126.9049355,36.92643448,8
우리분식,1,1,126.9504601,35.94151878,2
우리불가마사우나,4,4,126.9146024,37.5051434,8
우리유황온천,5,4,127.0839017,37.53075638,9
우리집갈비,3,3,126.7734772,37.76421424,6
